squareMeters,floors,hasYard,hasPool,cityPartRange_10
49694,17,1,0,0
77491,32,0,0,0
80823,31,0,1,0
54941,87,0,1,0
70429,90,1,1,0
33624,29,1,1,0
81653,8,0,0,0
27204,2,1,0,1
49786,32,0,1,0
91287,39,1,1,0
50315,52,1,1,0
4105,55,0,1,0
9972,27,1,0,1
62268,23,1,0,0
15351,14,1,0,0
21698,59,1,1,0
8318,4,0,0,0
47315,100,1,1,0
17458,51,1,0,0
57097,31,0,1,0
14948,92,0,1,0
34640,22,0,0,0
28720,2,1,0,1
58917,29,1,0,0
55757,51,0,1,0
8400,75,1,1,0
72993,16,1,0,0
87821,59,1,0,0
14614,3,0,0,0
31997,19,0,1,0
25472,44,0,1,0
14823,65,0,0,1
99820,72,0,0,0
1981,6,0,0,0
58619,61,1,0,0
15763,58,0,0,0
87418,7,0,0,0
91458,49,0,0,1
74069,91,1,1,0
1770,15,1,1,0
13631,69,0,0,0
77247,44,1,0,0
34893,21,1,1,0
47618,56,0,0,0
26694,72,0,0,0
99227,82,1,1,0
55527,44,0,1,0
51182,21,0,0,0
5904,1,0,1,0
88637,50,0,0,0
1753,97,0,0,0
19303,23,0,0,0
80958,36,1,0,1
28743,49,1,0,0
96347,55,0,1,0
10817,12,0,1,0
25386,35,1,0,0
692,36,1,1,1
47386,73,0,1,0
4502,90,0,1,0
25870,3,1,1,0
40195,35,0,1,0
63261,6,0,0,0
41330,37,0,1,0
44670,3,1,1,0
39574,54,1,1,0
34049,79,0,0,0
40231,41,0,1,0
28472,100,0,0,0
8395,2,0,1,0
27581,54,0,0,0
97199,42,0,1,0
2374,85,1,1,0
41570,98,0,1,1
83090,94,1,0,0
53842,9,0,0,0
85911,31,1,0,0
25078,81,0,1,0
88079,9,0,1,0
44969,61,0,0,0
62770,65,0,0,0
48496,61,1,0,0
53340,72,0,0,0
94185,6,1,0,0
9022,100,0,0,0
85811,87,0,0,0
80604,51,0,0,1
33665,61,0,0,0
12161,16,1,0,0
85429,28,0,0,0
62399,51,0,1,0
44924,44,0,0,0
93506,28,1,0,0
1333,62,0,1,0
60562,4,0,1,0
80067,73,0,0,0
94457,29,1,1,0
48324,80,1,0,0
74169,39,1,0,0
35755,20,1,0,0
4141,19,1,1,0
96598,33,0,0,0
66687,21,1,0,0
37986,40,0,1,0
27059,40,1,0,1
85107,24,0,0,0
56430,95,0,1,1
24095,2,0,0,0
63209,53,1,0,0
65107,28,1,1,0
23863,71,0,1,0
56999,65,1,1,0
30978,13,1,1,0
24537,21,0,0,0
54929,4,0,1,0
58958,42,1,0,0
84920,67,1,1,0
825,23,0,1,0
91501,14,0,1,0
69375,96,1,1,0
49579,37,1,1,0
32910,15,1,1,0
72098,67,0,1,0
45524,34,1,0,0
59085,49,0,1,0
44911,56,0,0,1
60063,36,1,0,0
56577,71,0,0,0
32078,65,0,0,0
22939,25,0,1,0
66836,63,1,0,0
37151,72,0,1,0
50401,55,0,1,0
1331,94,0,0,0
5012,64,1,1,0
32136,82,1,1,1
70503,3,1,1,0
98900,65,1,0,1
53371,97,0,1,0
60037,54,1,0,0
21522,11,0,1,0
919,23,1,1,0
7184,11,1,0,0
26229,100,1,1,0
75788,21,1,0,0
96526,34,1,1,0
4638,61,0,1,0
1171,85,0,1,1
6443,37,1,0,0
49694,100,1,1,0
19093,9,1,0,0
67210,68,0,1,0
12865,54,0,0,0
23119,14,1,0,0
47982,32,1,1,0
71541,44,1,1,0
60498,79,0,1,0
49014,62,0,0,1
63650,10,0,1,1
59318,23,1,0,0
17315,80,1,0,0
28790,45,0,1,0
79830,20,1,1,0
77604,47,0,1,0
19773,39,0,1,0
43920,93,0,1,0
93463,95,1,1,0
35188,52,0,0,0
97688,25,0,1,0
46945,50,1,0,0
95065,49,1,1,1
38713,91,1,1,0
14074,78,1,1,1
89215,48,0,1,0
19714,47,1,1,0
26492,6,0,0,0
72495,59,1,1,0
56540,63,1,1,0
47497,72,1,0,0
2300,24,1,0,0
66129,48,0,0,0
62530,75,1,1,0
36987,30,1,0,0
97489,58,0,1,0
98121,57,0,1,0
42686,45,0,0,0
13285,57,0,1,0
44615,34,0,0,0
48271,47,0,1,0
99757,34,1,1,0
48408,60,1,0,0
90097,94,1,0,0
22238,14,0,1,0
6192,38,1,1,0
33871,64,0,1,0
15195,38,0,0,0
48568,11,1,0,0
87045,19,1,0,1
23917,92,0,0,0
71532,56,1,0,0
80323,86,1,0,0
7822,13,0,0,0
9367,88,0,0,0
735,64,1,1,0
5017,10,1,0,0
32029,97,0,1,0
86848,56,1,0,0
52100,55,1,0,1
22238,4,1,0,0
46227,36,1,1,0
51682,100,0,1,0
50538,55,0,0,0
35133,60,1,0,0
67735,24,0,1,0
76238,3,0,1,0
60610,50,1,0,0
36877,92,1,0,0
57850,93,0,0,0
62977,15,1,1,1
19326,44,1,1,0
49431,96,0,0,0
23558,65,0,0,0
82295,73,0,1,0
65052,25,0,0,0
91126,53,0,1,0
68580,53,0,1,0
22533,26,1,0,0
30322,7,0,0,0
32309,88,1,1,0
54563,95,0,0,0
67691,52,0,0,0
2351,51,1,0,0
79563,5,1,1,0
61803,39,1,1,0
32361,57,1,0,0
89114,77,0,1,1
3822,76,0,1,0
50122,84,1,0,1
77100,63,1,1,0
58623,15,0,1,0
33260,57,0,0,0
13117,84,0,1,0
58836,2,1,1,0
42940,95,1,0,0
7431,83,1,1,0
43252,14,0,0,0
56902,50,0,0,0
13923,26,1,0,0
96429,49,1,1,0
95215,8,0,0,0
21502,60,1,0,0
5826,80,0,1,0
9916,2,1,1,0
63099,19,1,1,0
74315,17,1,0,0
43410,30,1,0,0
98122,7,0,0,0
16444,2,0,1,0
27921,41,1,0,0
36048,100,0,1,0
84930,40,0,0,0
38804,45,1,0,0
28806,16,0,0,0
56147,100,1,0,0
27571,77,0,1,1
51050,6,1,1,0
31669,21,1,1,0
90531,67,0,0,0
15179,75,1,0,0
9551,33,0,0,0
12865,69,0,1,0
96719,73,1,1,0
59749,24,1,1,1
31291,27,1,0,0
67294,83,1,0,0
94792,89,0,0,0
39215,21,1,0,0
22334,49,0,1,0
30291,24,0,0,0
50938,49,1,1,0
88102,70,1,0,0
4802,62,1,1,0
20105,20,0,1,0
80656,26,1,1,0
90763,38,0,1,0
42808,67,1,1,1
98547,51,0,1,0
57676,47,0,0,0
60515,34,1,1,0
23462,49,0,0,0
41998,17,1,0,0
72509,98,1,1,1
44626,39,1,1,0
56878,62,0,1,0
66045,83,0,0,0
34195,79,1,1,0
63975,90,0,0,0
98157,75,0,1,0
68113,29,1,0,0
95337,65,1,0,0
98826,77,1,1,0
20906,18,0,0,0
8700,58,0,0,0
43411,59,1,1,0
99354,88,0,0,0
25836,98,0,1,0
49399,38,1,1,0
12849,21,1,0,1
43501,84,1,1,0
24497,23,1,1,0
17193,72,0,1,0
13732,68,1,1,0
16669,81,1,1,0
76352,12,1,1,0
85246,19,1,1,0
91623,98,1,0,0
81281,20,0,1,0
50327,8,0,1,1
38370,73,0,1,0
81473,1,1,1,0
83963,35,1,1,0
98788,25,1,0,0
67529,95,1,1,0
14052,67,0,1,0
12834,74,1,1,0
8969,92,1,1,0
87159,6,1,0,0
85525,55,1,0,0
87022,89,1,0,0
10876,44,0,0,0
25275,4,1,1,1
91973,14,0,0,0
72370,89,0,0,0
94716,7,1,1,0
7935,93,0,0,1
1407,19,0,1,0
60064,93,1,0,0
92194,18,1,1,0
7658,31,0,0,0
11124,75,1,1,0
38279,22,0,0,0
8759,28,0,0,1
98258,80,1,0,0
57415,43,1,1,0
31951,94,0,0,0
82120,33,1,1,0
12744,4,1,0,0
29951,13,1,1,0
21851,57,0,1,0
91524,43,1,1,0
19598,2,1,1,0
25765,34,1,1,0
11877,9,0,1,0
99510,5,0,0,0
27400,31,1,0,0
34358,29,0,1,0
53500,16,0,0,0
93713,45,0,1,0
30862,12,1,1,0
13440,83,0,0,0
19869,86,0,0,1
7002,37,1,1,0
72688,45,1,0,0
46356,81,1,1,0
48331,42,1,1,0
8394,23,1,1,0
42264,66,0,1,0
79957,42,1,1,0
80378,19,1,1,0
99444,60,1,0,0
38890,52,1,1,0
19387,64,0,0,0
92417,7,0,0,0
98710,40,1,0,0
17051,43,1,1,0
3649,73,1,1,0
